Test_Number,Unix_Start_Time,Local_Start_Time,UTC_Start_Time,Characters,Seconds,CPS,WPM,Mistake_Free_Test,Backspaces as % of Verse Length,Incorrect Characters as % of Verse Length,Book,Chapter,Verse #,Verse,Verse_Order,Autostart,% of Words Typed Correctly,Extra Keystrokes %,Test Version,Location,Keyboard,Layout,Caffeine,Custom_1,Custom_2,Custom_3,WPM_Rank,WPM_Percentile,Last 10 Avg,Last 100 Avg,Last 1000 Avg,Incorrect Character % Last 10 Avg,Incorrect Character % Last 100 Avg,Incorrect Character % Last 1000 Avg,Extra Keystrokes % Last 10 Avg,Extra Keystrokes % Last 100 Avg,Extra Keystrokes % Last 1000 Avg,Local_Start_Year,Local_Start_Month,Local_Start_Date,Local_Start_Hour,Local_Start_Minute,Local_Start_10_Minute_Block,Local_Start_15_Minute_Block,Local_Start_30_Minute_Block,Count,Local_End_Time,Local_End_Year,Local_End_Month,Local_End_Date,Local_End_Hour,Local_End_Minute,Local_End_15_Minute_Block,Local_End_10_Minute_Block,Local_End_30_Minute_Block,cumulative_avg,Session,Test_#_Within_Session
1611,1720182996.610705,36:36.6,2024-07-05 12:36:36.610723+00:00,240,41.54929254,5.776271635850275,69.31525963,0,4.166666666666667,4.166666666666667,EXO,4,9,"It will happen, if they will not believe even these two signs or listen to your voice, that you shall take of the water of the river, and pour it on the dry land. The water which you take out of the river will become blood on the dry land.""",1611,1,94,8.333333333333332,v2,home,mac,qwerty,yes,,,,639,74.42885771543087,70.04961009337174,64.08393228080787,60.17572004413788,1.5623488624255804,3.46276403,3.9840909351897764,3.124697724851158,7.376331016259757,8.353943986125064,2024,7,2024-07-05,8,36,4,3,2,1,37:18.2,2024,7,2024-07-05,8,37,3,4,2,58.168,29,17
1612,1720183038.172705,37:18.2,2024-07-05 12:37:18.172733+00:00,162,30.94039317,5.235873995705518,62.830487948466214,0,1.2345679012345678,1.2345679012345678,EXO,4,10,"Moses said to the LORD, ""O Lord, I am not eloquent, neither before now, nor since you have spoken to your servant; for I am slow of speech, and of a slow tongue.""",1612,1,96.96969696969695,2.4691358024691357,v2,home,mac,qwerty,yes,,,,1216,51.302605210420836,69.92331396301466,64.11577141887365,60.17209469349097,1.4041155117039668,3.4702553396481166,3.9844708022363102,2.808231023407931,7.381604898556293,8.354703720218131,2024,7,2024-07-05,8,37,4,3,2,1,37:49.1,2024,7,2024-07-05,8,37,3,4,2,58.171,29,18
1613,1720183069.133714,37:49.1,2024-07-05 12:37:49.133738+00:00,119,25.24513646,4.713779234002753,56.56535080803303,0,6.722689075630252,6.722689075630252,EXO,4,11,"The LORD said to him, ""Who made man's mouth? Or who makes one mute, or deaf, or seeing, or blind? Isn't it I, the LORD?",1613,1,88,13.445378151260504,v2,home,mac,qwerty,yes,,,,1762,29.41883768,68.93010954436433,64.15699383534728,60.187660584776786,1.7800881229706955,3.510084970130447,3.9729326217467227,3.5601762459413884,7.461264159520953,8.326409967934609,2024,7,2024-07-05,8,37,4,3,2,1,38:14.4,2024,7,2024-07-05,8,38,3,4,2,58.17,29,19
1614,1720183094.396875,38:14.4,2024-07-05 12:38:14.396904+00:00,85,15.55815229,5.463373696612225,65.56048436,0,4.705882352941177,3.5294117647058822,EXO,4,12,"Now therefore go, and I will be with your mouth, and teach you what you shall speak.""",1614,1,94.11764705882352,9.411764705882351,v2,home,mac,qwerty,yes,,,,963,61.44288577154309,68.98642709,64.12131824306438,60.19183183601067,2.133029299441284,3.524831142572026,3.9737409450760546,4.501352716529624,7.514285916168818,8.330379555769744,2024,7,2024-07-05,8,38,4,3,2,1,38:30.0,2024,7,2024-07-05,8,38,3,4,2,58.174,29,20
1615,1720183109.982017,38:30.0,2024-07-05 12:38:29.982049+00:00,49,9.591624584,5.108623630009245,61.30348356011095,0,4.081632653061225,4.081632653061225,EXO,4,13,"Moses said, ""Oh, Lord, please send someone else.""",1615,1,100,8.163265306,v2,home,mac,qwerty,yes,,,,1386,44.48897795591182,67.89695039957329,63.93541626383183,60.19144893199131,2.4519068504616923,3.565647469102638,3.972053346959885,5.139107819,7.595918569230042,8.327004359537405,2024,7,2024-07-05,8,38,4,3,2,1,38:39.6,2024,7,2024-07-05,8,38,3,4,2,58.176,29,21
1616,1720183119.589887,38:39.6,2024-07-05 12:38:39.589913+00:00,219,34.62664863,6.324608609159038,75.89530330990846,0,0.456621005,0.456621005,EXO,4,14,"The LORD's anger burned against Moses, and he said, ""What about Aaron, your brother, the Levite? I know that he can speak well. Also, behold, he is coming out to meet you. When he sees you, he will be glad in his heart.",1616,1,97.67441860465117,0.913242009,v2,home,mac,qwerty,yes,,,,226,90.98196392785572,68.2815126,64.04377913283486,60.22496104464656,2.367698821048183,3.570213679,3.945843301297785,4.970691759743422,7.6050509893213665,8.274584268213202,2024,7,2024-07-05,8,38,4,3,2,1,39:14.2,2024,7,2024-07-05,8,39,3,4,2,58.187,29,22
1617,1720183154.241695,39:14.2,2024-07-05 12:39:14.241720+00:00,140,22.39454883,6.251521343162752,75.01825611795303,0,5.714285714285714,5.714285714285714,EXO,4,15,"You shall speak to him, and put the words in his mouth. I will be with your mouth, and with his mouth, and will teach you what you shall do.",1617,1,90,11.428571428571429,v2,home,mac,qwerty,yes,,,,261,89.57915831663327,68.35296935502501,64.23044463147575,60.24651880646156,2.8750248283741904,3.569553068083065,3.940969351717953,5.985343774395437,7.603729767190896,8.264836369053539,2024,7,2024-07-05,8,39,4,3,2,1,39:36.6,2024,7,2024-07-05,8,39,3,4,2,58.197,29,23
1618,1720183176.6624188,39:36.7,2024-07-05 12:39:36.662442+00:00,118,18.78574108,6.281359860777691,75.37631832933229,1,0,0,EXO,4,16,"He will be your spokesman to the people. It will happen that he will be to you a mouth, and you will be to him as God.",1618,1,100,0,v2,home,mac,qwerty,yes,,,,245,90.22044088176354,69.23419882492146,64.36154974980292,60.30482550121023,2.8191589065864813,3.5558544379460786,3.920969351717953,5.873611930820018,7.576332506916924,8.224836369,2024,7,2024-07-05,8,39,4,3,2,1,39:55.4,2024,7,2024-07-05,8,39,3,4,2,58.208,29,24
1619,1720183195.4729002,39:55.5,2024-07-05 12:39:55.472920+00:00,73,12.03392621,6.066183116978427,72.79419740374112,0,1.369863014,1.369863014,EXO,4,17,"You shall take this rod in your hand, with which you shall do the signs.""",1619,1,93.33333333333331,2.739726027,v2,home,mac,qwerty,yes,,,,371,85.17034068136272,69.60043587839183,64.48918214843361,60.33143916228194,2.7275737793849157,3.569553068083065,3.916652010940182,5.690441676416887,7.603729767190896,8.216201687497998,2024,7,2024-07-05,8,39,4,3,2,1,40:07.5,2024,7,2024-07-05,8,40,3,5,2,58.217,29,25
1620,1720183207.533847,40:07.5,2024-07-05 12:40:07.533882+00:00,207,34.78427325,5.950965210980799,71.41158253,1,0,0,EXO,4,18,"Moses went and returned to Jethro his father-in-law, and said to him, ""Please let me go and return to my brothers who are in Egypt, and see whether they are still alive."" Jethro said to Moses, ""Go in peace.""",1620,1,100,0,v2,home,mac,qwerty,yes,,,,466,81.36272545,68.60707239988646,64.51040834,60.3436623,2.7275737793849157,3.5648360869509896,3.916652010940182,5.690441676416887,7.594295804926744,8.216201687497998,2024,7,2024-07-05,8,40,5,3,2,1,40:42.3,2024,7,2024-07-05,8,40,3,5,2,58.225,29,26
1621,1720183242.578669,40:42.6,2024-07-05 12:40:42.578684+00:00,105,18.92310258,5.548772963601071,66.58527556321286,0,0.9523809523809524,0.9523809523809524,EXO,4,19,"The LORD said to Moses in Midian, ""Go, return into Egypt; for all the men who sought your life are dead.""",1621,1,100,1.9047619047619049,v2,home,mac,qwerty,yes,,,,877,64.88977955911824,68.33407399318743,64.53164735690291,60.36233797231618,2.406145207956344,3.5514591331160204,3.9061101390190003,5.0475845335597445,7.552274721684288,8.195117943655632,2024,7,2024-07-05,8,40,5,3,2,1,41:01.5,2024,7,2024-07-05,8,41,3,5,2,58.23,29,27
1622,1720183261.528407,41:01.5,2024-07-05 12:41:01.528432+00:00,131,20.63777633,6.347583086775185,76.17099704130221,0,3.816793893129771,3.816793893129771,EXO,4,20,"Moses took his wife and his sons, and set them on a donkey, and he returned to the land of Egypt. Moses took God's rod in his hand.",1622,1,92.85714285714286,7.633587786259542,v2,home,mac,qwerty,yes,,,,216,91.38276553106212,69.66812490247102,64.63349425300247,60.37381458,2.6643678071458643,3.536055643475889,3.908180208,5.564029731938785,7.521467742404026,8.199258081660233,2024,7,2024-07-05,8,41,5,3,2,1,41:22.2,2024,7,2024-07-05,8,41,3,5,2,58.241,29,28
1623,1720183282.201248,41:22.2,2024-07-05 12:41:22.201300+00:00,194,30.90092779,6.278128647328998,75.33754376794798,0,0.5154639175257731,0.5154639175257731,EXO,4,21,"The LORD said to Moses, ""When you go back into Egypt, see that you do before Pharaoh all the wonders which I have put in your hand, but I will harden his heart and he will not let the people go.",1623,1,97.56097561,1.0309278350515465,v2,home,mac,qwerty,yes,,,,248,90.1002004,71.54534419846252,64.71276306408993,60.38793154757117,2.043645291335417,3.517680870886441,3.9038569622614063,4.322584700317889,7.4847181972251295,8.190611590140447,2024,7,2024-07-05,8,41,5,3,2,1,41:53.1,2024,7,2024-07-05,8,41,3,5,2,58.252,29,29
1624,1720183313.128663,41:53.1,2024-07-05 12:41:53.128692+00:00,71,13.05809346,5.437240913335788,65.24689096002946,1,0,0,EXO,4,22,"You shall tell Pharaoh, 'The LORD says, Israel is my son, my firstborn,",1624,1,100,0,v2,home,mac,qwerty,yes,,,,984,60.60120240480962,71.51398485853079,64.87400108399287,60.38291815334538,1.6907041148648283,3.3565238460930527,3.902644841049285,3.3814082297296535,7.162404147638353,8.188187347716203,2024,7,2024-07-05,8,41,5,3,2,1,42:06.2,2024,7,2024-07-05,8,42,3,5,2,58.256,29,30
1625,1720183326.2116978,42:06.2,2024-07-05 12:42:06.211729+00:00,140,24.14256642,5.798886397894211,69.58663677473054,0,0.7142857142857143,0.7142857142857143,EXO,4,23,"and I have said to you, ""Let my son go, that he may serve me;"" and you have refused to let him go. Behold, I will kill your firstborn son.'""",1625,1,100,1.4285714285714286,v2,home,mac,qwerty,yes,,,,619,75.23046092184369,72.34230017999275,64.95575712316058,60.40693280555477,1.3539694209872772,3.3436667032359098,3.8937939093722664,2.707938841974552,7.136689861924067,8.170485484362166,2024,7,2024-07-05,8,42,5,3,2,1,42:30.4,2024,7,2024-07-05,8,42,3,5,2,58.263,29,31
1626,1720183350.3793411,42:30.4,2024-07-05 12:42:30.379374+00:00,73,15.91824563,4.585932502847656,55.03119003417187,0,12.32876712328767,12.32876712328767,EXO,4,24,"On the way at a lodging place, the LORD met Moses and wanted to kill him.",1626,1,81.25,24.65753424657534,v2,home,mac,qwerty,yes,,,,1855,25.691382765531063,70.25588885241909,64.89096691166823,60.413100295382506,2.541184032859423,3.4669543744687865,3.9030923734652516,5.0823680657188435,7.383265204,8.189082412548135,2024,7,2024-07-05,8,42,5,3,2,1,42:46.3,2024,7,2024-07-05,8,42,3,5,2,58.261,29,32
1627,1720183366.324882,42:46.3,2024-07-05 12:42:46.324914+00:00,149,31.07165288,4.795367681256641,57.54441217507969,0,5.369127516778524,5.369127516778524,EXO,4,25,"Then Zipporah took a flint, and cut off the foreskin of her son, and cast it at his feet; and she said, ""Surely you are a bridegroom of blood to me.""",1627,1,93.5483871,10.738255033557047,v2,home,mac,qwerty,yes,,,,1699,31.94388778,68.50850445813177,64.76547287744354,60.40691716559797,2.5066682131087044,3.5206456496365717,3.908461501,5.013336426217405,7.490647754725391,8.199820667581692,2024,7,2024-07-05,8,42,5,3,2,1,43:17.4,2024,7,2024-07-05,8,43,3,5,2,58.261,29,33
1628,1720183397.4226828,43:17.4,2024-07-05 12:43:17.422716+00:00,97,21.89394075,4.430449552577692,53.16539463093231,0,4.123711340206185,4.123711340206185,EXO,4,26,"So he let him alone. Then she said, ""You are a bridegroom of blood,"" because of the circumcision.",1628,1,88.88888888888889,8.24742268,v2,home,mac,qwerty,yes,,,,1968,21.162324649298597,66.28741208829176,64.60775847886359,60.39978843563426,2.919039347129323,3.561882763038634,3.912585212322236,5.838078694258643,7.573121981529514,8.208068090262104,2024,7,2024-07-05,8,43,5,3,2,1,43:39.3,2024,7,2024-07-05,8,43,3,5,2,58.258,29,34
1629,1720183419.3442209,43:39.3,2024-07-05 12:43:39.344250+00:00,119,26.15474983,4.549842791837954,54.598113502055455,0,10.92436974789916,10.92436974789916,EXO,4,27,"The LORD said to Aaron, ""Go into the wilderness to meet Moses."" He went, and met him on God's mountain, and kissed him.",1629,1,86.95652173913044,21.84873949579832,v2,home,mac,qwerty,yes,,,,1877,24.809619238476955,64.46780369812319,64.52320076939696,60.39025408665947,3.874490020549376,3.6362427395873933,3.9212018897624428,7.748980041,7.721841934627032,8.225301445142518,2024,7,2024-07-05,8,43,5,3,2,1,44:05.5,2024,7,2024-07-05,8,44,3,5,2,58.255,29,35
1630,1720183445.524255,44:05.5,2024-07-05 12:44:05.524282+00:00,117,17.90570192,6.534231416834449,78.41077700201339,1,0,0,EXO,4,28,"Moses told Aaron all the LORD's words with which he had sent him, and all the signs with which he had instructed him.",1630,1,100,0,v2,home,mac,qwerty,yes,,,,130,94.82965931863727,65.16772314514758,64.75931769234121,60.40204977322392,3.874490020549376,3.6061675516174683,3.9212018897624428,7.748980041,7.661691558687182,8.225301445142518,2024,7,2024-07-05,8,44,5,3,2,1,44:23.4,2024,7,2024-07-05,8,44,3,5,2,58.268,29,36
1631,1720183463.678139,44:23.7,2024-07-05 12:44:23.678155+00:00,84,12.79190771,6.566651504799928,78.79981805759914,0,1.1904761904761905,1.1904761904761905,EXO,4,29,Moses and Aaron went and gathered together all the elders of the children of Israel.,1631,1,93.33333333333331,2.380952380952381,v2,home,mac,qwerty,yes,,,,118,95.31062124248497,66.38917739,65.00079740102987,60.42040970374648,3.898299544,3.5004252546987003,3.922392365952919,7.796599088717796,7.438442258967296,8.227682397523472,2024,7,2024-07-05,8,44,5,3,2,1,44:36.5,2024,7,2024-07-05,8,44,3,5,2,58.28,29,37
1632,1720183476.497911,44:36.5,2024-07-05 12:44:36.497969+00:00,107,14.30639688,7.479171795309222,89.75006154371067,1,0,0,EXO,4,30,"Aaron spoke all the words which the LORD had spoken to Moses, and did the signs in the sight of the people.",1632,1,100,0,v2,home,mac,qwerty,yes,,,,2,99.95991983967936,67.74708384482706,65.32576513780727,60.45156518873726,3.516620155045923,3.4379252546987003,3.9177680884962713,7.033240310091843,7.297817258967296,8.218433842610176,2024,7,2024-07-05,8,44,5,3,2,1,44:50.8,2024,7,2024-07-05,8,44,3,5,2,58.3,29,38
1633,1720183490.832007,44:50.8,2024-07-05 12:44:50.832040+00:00,172,29.20037458,5.8903353965923335,70.68402476,0,3.488372093023256,3.488372093023256,EXO,4,31,"The people believed, and when they heard that the LORD had visited the children of Israel, and that he had seen their affliction, then they bowed their heads and worshiped.",1633,1,90,6.976744186046512,v2,home,mac,qwerty,yes,,,,526,78.95791583166333,67.28173194394306,65.33132117085553,60.44818092845939,3.8139109725956706,3.472808975628933,3.921256460589295,7.6278219451913385,7.367584701,8.225410586796222,2024,7,2024-07-05,8,44,5,3,2,1,45:20.0,2024,7,2024-07-05,8,45,4,5,2,58.307,29,39
1634,1720183520.0457458,45:20.0,2024-07-05 12:45:20.045760+00:00,174,32.87010238,5.293564285712085,63.52277142854502,0,2.2988505747126435,1.7241379310344829,EXO,5,1,"Afterward Moses and Aaron came, and said to Pharaoh, ""This is what the LORD, the God of Israel, says, 'Let my people go, that they may hold a feast to me in the wilderness.'""",1634,1,88.23529411764706,4.597701149425287,v2,home,mac,qwerty,yes,,,,1153,53.827655310621246,67.10931999,65.38499187528905,60.459241749102304,3.986324765699119,3.454652124850782,3.9204382256389736,8.087592060133868,7.342765252145021,8.224923542182935,2024,7,2024-07-05,8,45,5,4,2,1,45:52.9,2024,7,2024-07-05,8,45,4,5,2,58.31,29,40
1635,1720183552.927526,45:52.9,2024-07-05 12:45:52.927542+00:00,146,25.44469083,5.737935703689043,68.85522844426852,0,1.369863014,1.369863014,EXO,5,2,"Pharaoh said, ""Who is the LORD, that I should listen to his voice to let Israel go? I don't know the LORD, and moreover I will not let Israel go.""",1635,1,100,2.739726027,v2,home,mac,qwerty,yes,,,,693,72.26452905811624,67.03617915774842,65.49516429,60.468072756244325,4.051882495640411,3.468350754987769,3.917363644208228,8.21870752,7.370162512418995,8.218774379321445,2024,7,2024-07-05,8,45,5,4,2,1,46:18.4,2024,7,2024-07-05,8,46,4,5,2,58.317,29,41
1636,1720183578.400905,46:18.4,2024-07-05 12:46:18.400928+00:00,201,40.65791925,4.943686339777459,59.32423607732951,0,8.955223880597014,8.955223880597014,EXO,5,3,"They said, ""The God of the Hebrews has met with us. Please let us go three days' journey into the wilderness, and sacrifice to the LORD, our God, lest he fall on us with pestilence, or with the sword.""",1636,1,92.30769231,17.91044776119403,v2,home,mac,qwerty,yes,,,,1550,37.91583166332666,67.46548376206417,65.6223232,60.47606899599662,3.714528171371345,3.5579029937937388,3.9240966458666025,7.543998871,7.549266990030935,8.232240382638194,2024,7,2024-07-05,8,46,5,4,2,1,46:59.1,2024,7,2024-07-05,8,46,4,5,2,58.317,29,42
1637,1720183619.085441,46:59.1,2024-07-05 12:46:59.085467+00:00,121,21.29300925,5.682616232367438,68.19139478840926,0,2.479338842975207,2.479338842975207,EXO,5,4,"The king of Egypt said to them, ""Why do you, Moses and Aaron, take the people from their work? Get back to your burdens!""",1637,1,95.83333333333334,4.958677685950414,v2,home,mac,qwerty,yes,,,,744,70.22044088176352,68.53018202339713,65.87567531707379,60.48752281774424,3.4255493039910134,3.582696382223491,3.921548051748684,6.9660411367176565,7.598853766890439,8.227143194402357,2024,7,2024-07-05,8,46,5,4,2,1,47:20.4,2024,7,2024-07-05,8,47,4,5,2,58.324,29,43
1638,1720183640.405956,47:20.4,2024-07-05 12:47:20.405980+00:00,103,17.16719125,5.999816656088107,71.99779987305729,1,0,0,EXO,5,5,"Pharaoh said, ""Behold, the people of the land are now many, and you make them rest from their burdens.""",1638,1,100,0,v2,home,mac,qwerty,yes,,,,425,83.00601202404809,70.41342254760963,65.91767943,60.49639146209224,3.0131781699703946,3.582696382223491,3.9179335939173585,6.141298868676419,7.598853766890439,8.218709459462598,2024,7,2024-07-05,8,47,5,4,2,1,47:37.6,2024,7,2024-07-05,8,47,4,5,2,58.332,29,44
1639,1720183657.593406,47:37.6,2024-07-05 12:47:37.593430+00:00,88,14.74590971,5.967756601158215,71.61307921389859,0,4.545454545454546,4.545454545454546,EXO,5,6,"The same day Pharaoh commanded the taskmasters of the people and their officers, saying,",1639,1,92.85714285714286,9.090909090909092,v2,home,mac,qwerty,yes,,,,450,82.00400801603206,72.11491911879395,65.90519813376369,60.515268937596296,2.3752866497259335,3.612021895419972,3.9197468080256543,4.865515828187496,7.657504793,8.222335888,2024,7,2024-07-05,8,47,5,4,2,1,47:52.3,2024,7,2024-07-05,8,47,4,5,2,58.34,29,45
1640,1720183672.351763,47:52.4,2024-07-05 12:47:52.351778+00:00,113,18.71287775,6.038622253063134,72.46346704,0,1.7699115044247788,1.7699115044247788,EXO,5,7,"""You shall no longer give the people straw to make brick, as before. Let them go and gather straw for themselves.",1640,1,100,3.5398230088495577,v2,home,mac,qwerty,yes,,,,395,84.20841683366733,71.52018812226837,65.91987714751724,60.53282645220832,2.552277800168411,3.6087419894851984,3.9139585799951955,5.219498129072452,7.650944981413854,8.210759431618273,2024,7,2024-07-05,8,47,5,4,2,1,48:11.1,2024,7,2024-07-05,8,48,4,5,2,58.349,29,46
1641,1720183691.3195362,48:11.3,2024-07-05 12:48:11.319553+00:00,199,38.05478488,5.229302981311361,62.75163577573633,0,8.040201005025125,7.537688442211056,EXO,5,8,"You shall require from them the number of the bricks which they made before. You shall not diminish anything of it, for they are idle. Therefore they cry, saying, 'Let's go and sacrifice to our God.'",1641,1,91.66666666666666,16.08040201005025,v2,home,mac,qwerty,yes,,,,1227,50.86172344689379,69.91536989408208,65.84537272453952,60.52779346359026,3.186999025341898,3.6841188739073094,3.921496268437407,6.589443091982238,7.811749001514357,8.226839833628322,2024,7,2024-07-05,8,48,5,4,2,1,48:49.4,2024,7,2024-07-05,8,48,4,5,2,58.351,29,47
