Word,Count,Median WPM,Mistake-Free Entry Proportion
Paneah,1,36.084178380145175,1.0
warn,1,36.08376507777508,0.0
Shuthelah,2,36.07268834211459,1.0
slaughter,1,36.06763683384395,0.0
Riphath,1,36.066607940353556,0.0
Elishah,1,36.04183427192277,1.0
dwellings,9,36.03743287435011,0.6666666666666666
Eri,2,36.02708692728129,0.5
bows,1,36.00140068849589,1.0
enchantment,1,35.99593572834813,0.0
Eleazar,42,35.99517482914228,0.7380952380952381
deed,2,35.99422877626009,0.5
Seba,1,35.99165556860218,1.0
run,2,35.96547225285036,1.0
knowing,2,35.95985273841032,0.0
mildewed,1,35.928162765795896,0.0
Iram,1,35.90687552729668,1.0
husband's,4,35.90535088880027,0.5
stilled,1,35.85800869901289,1.0
Mahanaim,1,35.82302028196193,1.0
Emim,3,35.814102415695004,1.0
god,4,35.786597273986395,0.75
spirits,3,35.75945002129339,0.6666666666666666
Oh,11,35.67615857176636,0.9090909090909091
Naphtali,16,35.65239634809475,0.875
Zophim,1,35.61728632812611,1.0
judgments,4,35.615477429185376,0.5
ewe,6,35.576987354886725,1.0
Ahihud,1,35.55470838781248,1.0
katydid,1,35.533066320670486,1.0
Kiriathaim,2,35.49939496565625,1.0
cisterns,1,35.495866088393214,0.0
save,4,35.48586596128047,0.5
Karnaim,1,35.46526799373247,1.0
graze,1,35.43928582160557,1.0
Raamah,2,35.416709900499384,1.0
sweat,1,35.40715062242416,1.0
Phinehas,4,35.37116030890478,0.5
Gaza,2,35.36802572149418,1.0
Tarshish,1,35.36551503103462,1.0
Almodad,1,35.362555201311764,1.0
Palluites,1,35.322322117255965,1.0
Ephraim,21,35.23379397202812,0.9523809523809523
During,1,35.193761514729715,1.0
Ahuzzath,1,35.1906496977476,1.0
Simeonites,2,35.142821155503384,0.5
prosperous,3,35.1408870184747,0.0
Rephidim,5,35.12662583660865,0.8
forced,1,35.10449673288811,0.0
substance,1,35.10062783352235,0.0
divined,1,35.09496539709109,0.0
Whomever,1,35.06642385379281,1.0
kneading,2,35.022552904772816,0.5
Hazeroth,6,34.96988314218835,0.8333333333333334
obligation,1,34.87077067613048,0.0
Zemarites,1,34.83280541577388,1.0
Paltiel,1,34.72282924020099,0.0
Naaman,3,34.71642875075339,0.6666666666666666
Ezer,3,34.698428322183254,0.6666666666666666
lingered,1,34.697941845460086,1.0
Jahaz,2,34.67684018702198,1.0
Sidonians,1,34.664466678157766,1.0
doubled,1,34.64692914046184,0.0
Methuselah,4,34.63396343454045,0.75
bereaved,4,34.596917999673124,0.5
Jochebed,2,34.57499708616467,1.0
maiden,1,34.57319521121603,1.0
withheld,5,34.52141956021303,0.8
encourage,1,34.51816031144736,0.0
I'll,1,34.43708784307715,1.0
troubles,1,34.4156142764374,0.0
Zohar,4,34.40037025713822,0.75
Atonement,1,34.39584514114698,0.0
Perizzites,3,34.34298325124016,1.0
chrysolite,2,34.342194325862735,1.0
Today,3,34.307430065567466,0.6666666666666666
His,51,34.288114453726045,0.8823529411764706
Deuel,4,34.28337080258342,0.75
NAME,1,34.22192705810134,1.0
Mizraim,3,34.20762665144699,1.0
Huphamites,1,34.19881753313527,1.0
Does,1,34.174630479296646,0.0
May,11,34.13396579172456,1.0
Pedahzur,5,34.10177277010722,0.6
pledged,3,34.074036289152886,0.6666666666666666
Hazar,3,33.996199407352535,0.6666666666666666
Ziphron,1,33.95903701267203,1.0
Yahweh's,19,33.93028745980229,0.9473684210526315
valiantly,1,33.923945465022456,1.0
Admah,3,33.85959849429187,1.0
banners,1,33.843870469636585,0.0
Jegar,1,33.83066445561397,1.0
spare,3,33.82978463346784,0.3333333333333333
Hereby,1,33.78937055623581,1.0
Beyond,1,33.78483864054656,1.0
Jashub,1,33.749145065602534,0.0
jewelry,3,33.73418277210346,1.0
Eshcol,6,33.719889674596544,0.5
Stay,3,33.676821311797134,1.0
prophet,6,33.6553359859212,0.5
Ahiman,1,33.61897268569272,0.0
Hezronites,2,33.59848486325694,1.0
ten's,1,33.55018480370012,0.0
Lehabim,1,33.540463999377906,1.0
Huzoth,1,33.49905673402575,1.0
Girgashite,1,33.48847684186361,1.0
Geshurites,1,33.45972978619302,1.0
rear,2,33.41005529384325,0.5
Zibeon,6,33.40065212745964,0.8333333333333334
Ahisamach,3,33.32513918559889,1.0
Uri,3,33.16701075520939,0.6666666666666666
gazelle,4,33.156756255714185,0.25
visited,4,33.13614424624372,0.5
judges,3,33.13136874292911,0.3333333333333333
Euphrates,4,33.12889310128479,1.0
absent,1,33.09927980582653,0.0
Nahbi,1,33.06671382950016,1.0
But,130,33.05504878570639,0.9307692307692308
blaspheme,1,33.01983009289934,1.0
Arvadites,1,32.991060842043844,1.0
Adbeel,1,32.883991102596795,1.0
Nimrod,2,32.76769049009341,0.0
Out,6,32.74802539621215,1.0
pitch,5,32.725787434684214,0.4
spying,1,32.59847418504168,0.0
Nazirite,6,32.59455642647639,0.8333333333333334
Mahli,2,32.58506873368654,0.5
Mibsam,1,32.54317267119277,1.0
Spirit,12,32.46575133410957,0.4166666666666667
Yahweh,149,32.46033747330343,0.8926174496644296
Kohathites,7,32.45501022519168,0.14285714285714285
Amraphel,2,32.454483183062,1.0
Ataroth,2,32.4378924183271,1.0
Ephraim's,3,32.4117772244017,1.0
discern,2,32.39961120423799,0.5
day's,3,32.33114202282619,0.3333333333333333
worshiped,7,32.25245911002251,0.0
Samlah,2,32.207456474295626,0.5
Ephrath,4,32.2029153525815,0.75
Kehelathah,2,32.18365438790266,1.0
Hezron,5,32.12000509278741,0.6
Zamzummim,1,32.0862740490152,0.0
Ararat's,1,32.072732940124965,1.0
Meshech,1,32.053774021847126,1.0
Our,9,32.05283732161149,0.7777777777777778
Abimelech's,1,32.042053412400435,0.0
Shammua,1,32.04019417337183,0.0
Zelophehad,8,32.02171338011963,0.875
Cozbi,2,31.976396660232496,1.0
Henceforth,1,31.88116190628891,0.0
prosper,5,31.845636122023734,0.0
Gatam,2,31.803536443140285,0.5
Hori,2,31.78583803120749,0.5
stooped,1,31.77036681441463,0.0
Mezahab,1,31.753091492706133,1.0
Nineveh,2,31.72193280110221,1.0
camel's,1,31.690410345070376,0.0
Hamathites,1,31.688381735410925,0.0
Reumah,1,31.51136895726418,1.0
Rebekah,27,31.507330377333098,0.5555555555555556
myrrh,3,31.49734368569407,1.0
Rehoboth,3,31.432805070053302,1.0
Ludim,1,31.409567818905145,1.0
En,1,31.374698781158187,1.0
Jephunneh,8,31.295028509145396,1.0
As,56,31.208979081189717,0.9464285714285714
Luz,3,31.204105775910058,1.0
Girgashites,2,31.197309818042715,1.0
Dizahab,1,31.164170523765463,1.0
Nemuel,2,31.135923853321675,0.5
Food,1,31.133623044062723,0.0
Zaccur,1,31.132995648748313,1.0
Assyria,3,31.11229751519995,1.0
Sabteca,1,31.075731781801565,1.0
Sheleph,1,31.03227954702875,1.0
Nimrah,2,31.0146301458414,0.5
Obal,1,30.995707222406985,1.0
A,20,30.984742440447796,1.0
Gideoni,5,30.949275059287206,0.8
Lasha,1,30.948139455832095,1.0
GOD,5,30.929140372870116,0.4
Zepho,2,30.91914320417885,1.0
Again,1,30.911849323281658,1.0
Now,112,30.8370597763462,0.8839285714285714
Haggites,1,30.814087735491555,0.0
Mattanah,2,30.80997818302538,0.5
Rabbah,1,30.77550588172813,1.0
disinherit,1,30.762166971145213,0.0
sizes,1,30.76027348801255,0.0
So,88,30.744735084316176,0.9772727272727273
Circumcise,1,30.735135125358035,0.0
Bezer,1,30.713089478207536,1.0
Arpachshad,6,30.679458373894654,0.8333333333333334
Atroth,1,30.672377389618788,0.0
Casluhim,1,30.62475294158456,1.0
destruction,3,30.57122124005298,0.0
I'm,1,30.570176254210885,0.0
If,225,30.565696227631953,0.9555555555555556
Epher,1,30.562305015645737,1.0
gently,1,30.5528582214567,1.0
Zurishaddai,5,30.523570280737363,0.6
Ishmael,16,30.472590414331442,0.5625
turquoise,2,30.470677399783042,0.5
Kadmonites,1,30.456400266972583,1.0
Magdiel,1,30.445443113694786,1.0
Nephilim,3,30.44491517836688,1.0
Pihahiroth,3,30.437621020520176,0.3333333333333333
Imnites,1,30.433389586446875,0.0
Bezalel,6,30.42892726148709,0.6666666666666666
loathes,1,30.416357844829044,0.0
grabbed,1,30.363922454879752,0.0
Mesopotamia,1,30.324836721861033,0.0
permanently,1,30.319805034465805,0.0
Diklah,1,30.285690279497484,1.0
fertile,1,30.19065397988296,1.0
Gemalli,1,30.17237044199649,0.0
Jotbathah,3,30.14946702965601,0.0
Hazarmaveth,1,30.101307723014234,1.0
bewail,1,30.057661653766615,1.0
kindle,1,30.02895029789113,0.0
marveled,1,30.01505911794183,0.0
Hazazon,1,30.001247816185064,1.0
Ashteroth,1,29.974637784541148,1.0
Gaddiel,1,29.828392633777025,0.0
apiece,2,29.820998451128837,0.0
innocence,1,29.817517480478898,0.0
Keturah,2,29.78958106838114,0.5
Zilpah,7,29.786741402946763,1.0
Japheth,9,29.776719798319437,0.6666666666666666
Jobab,3,29.72520411694493,0.6666666666666666
Kenizzites,1,29.72180790531126,1.0
subtle,1,29.676031499915446,0.0
Elisheba,1,29.666795916861723,1.0
Nahath,2,29.653795837464518,0.5
Migdol,2,29.532406013295954,1.0
Zedad,1,29.463197121494748,0.0
On,76,29.43357881187952,0.9868421052631579
Gerar,8,29.39083016853532,0.5
wickedly,1,29.253856769740267,1.0
peaceably,1,29.14454978197752,1.0
safety,3,29.132744488868287,0.3333333333333333
blooming,1,29.127320076909037,0.0
Yet,9,29.046571512217717,0.8888888888888888
Nadab,9,28.99447697497239,0.8888888888888888
Ephah,1,28.976611874478962,1.0
Mehetabel,1,28.865831731446498,1.0
outskirts,1,28.849751719958284,0.0
Azzan,1,28.736077166466966,0.0
prophetess,1,28.701878609709702,1.0
Uzzielites,1,28.66712614798316,0.0
Masrekah,1,28.618522795186877,0.0
Shiphtan,1,28.527839772793584,1.0
Pathrusim,1,28.519575885608823,0.0
sheaf,6,28.518873368903474,0.8333333333333334
sash,7,28.507813453582646,0.42857142857142855
Be,20,28.491728382231393,0.9
convocations,3,28.46592087262622,0.6666666666666666
Zimran,1,28.4492360881656,1.0
strongholds,1,28.39399478686213,0.0
Ochran,5,28.362816957557065,0.8
Jogbehah,1,28.35825111563686,1.0
Zaphenath,1,28.299582260171032,1.0
Zebulun,15,28.283274672895722,0.5333333333333333
Zimri,1,28.252515973894837,1.0
Haggidgad,2,28.248859099419747,0.5
Iyeabarim,1,28.24578074589777,1.0
Oholibamah,7,28.244871900541717,0.8571428571428571
ephah,17,28.170566441425382,0.5882352941176471
Bacuth,1,28.149179243316613,1.0
eighth,14,28.095166235324655,0.21428571428571427
prophets,1,28.072218267052985,0.0
blew,1,28.067421351600334,0.0
Raphu,1,28.066426683126068,0.0
donkey's,1,28.019920163314318,0.0
smoked,1,28.013638945922636,0.0
Woe,1,28.013292444218656,1.0
Ahiezer,5,28.008947691748027,0.6
seahs,1,27.995529964928714,0.0
Sabtah,1,27.99046037526628,1.0
chased,1,27.98769085807345,0.0
Ziphion,1,27.972268991828223,1.0
Shaveh,2,27.943847594743055,1.0
Hormah,3,27.914131547239975,1.0
twice,3,27.89122955057177,0.3333333333333333
Know,6,27.886541785499077,1.0
Chedorlaomer,5,27.868815327246466,0.8
Hahiroth,1,27.82059574346178,0.0
Suphah,1,27.80161482011414,0.0
Mishma,1,27.775018942582207,1.0
Machi,1,27.74975502169395,0.0
Maacah,1,27.744210708032256,1.0
abound,1,27.741190433300524,0.0
knowingly,1,27.728471128804557,0.0
Jidlaph,1,27.722043013661867,1.0
Zaavan,1,27.69212307105334,1.0
Caphtorim,2,27.66022240269126,0.5
Irad,2,27.644836649772305,0.5
Gihon,1,27.611756225970932,0.0
Hadoram,1,27.58969826640463,0.0
Vophsi,1,27.514433493816675,1.0
partiality,1,27.479783016005975,0.0
He,669,27.478279636433733,0.9566517189835575
chewed,1,27.442002328568236,0.0
El,4,27.433708696334627,1.0
Jeush,3,27.345591365955492,1.0
Zur,2,27.32215405883788,0.5
Temanites,1,27.317542819258108,1.0
lying,9,27.287919102278693,0.3333333333333333
Nahshon,6,27.28057578288402,0.3333333333333333
practiced,1,27.21499991450458,0.0
Balak's,1,27.17734955567662,0.0
sewed,1,27.135292161301567,1.0
Sahadutha,1,27.060579613050322,1.0
wherein,1,26.990737962467932,0.0
Mahalalel,5,26.95028907336718,0.8
bdellium,1,26.910101861681717,1.0
hundredth,1,26.891240897244927,0.0
Adullamite,3,26.8765007174487,0.3333333333333333
guard,8,26.85632933129436,0.25
Of,65,26.72496420664299,0.9076923076923077
fodder,1,26.682860039827965,0.0
Or,12,26.667282709587134,0.9166666666666666
Shimronites,1,26.61443114098133,1.0
weary,1,26.533234966730305,1.0
Pay,1,26.506185613796912,1.0
In,72,26.489922814882924,0.9722222222222222
dedicates,6,26.452502855411012,0.16666666666666666
To,15,26.411679014678686,0.8
heels,1,26.409372858616635,0.0
Shunites,1,26.40322663931549,0.0
Shemeber,1,26.376736270542587,1.0
Did,1,26.249276435960745,1.0
pleasure,1,26.220454023205054,0.0
rebuked,2,26.130716230553734,0.5
branch,5,26.05621735072505,0.2
shortness,1,26.039870636410924,0.0
prophesied,2,26.033717881644723,1.0
Eliezer,2,26.000339952955557,0.5
repent,1,25.990746415644416,0.0
Zuar,5,25.965837293155978,1.0
Goiim,2,25.896242656554215,0.5
Ten,2,25.865810507452487,0.0
rewards,1,25.854374542859453,0.0
despise,1,25.749282075913257,1.0
Nepheg,1,25.73189635764396,1.0
comforts,1,25.71793099908421,0.0
At,25,25.53578940634477,0.96
Nophah,1,25.524083435038243,0.0
pitched,3,25.512988559968335,0.6666666666666666
Rebekah's,3,25.49684568217091,0.6666666666666666
Kemuel,2,25.452265172606392,0.0
severely,1,25.445479502966375,0.0
Shelomi,1,25.440939054426607,0.0
Shiphrah,1,25.24516518053976,0.0
Zuriel,1,25.22355949064508,1.0
prospered,1,24.963899860436197,0.0
Tahanites,1,24.9384946639798,0.0
Gudgodah,2,24.930913705073813,0.5
grazes,1,24.854155865162724,0.0
Arodi,1,24.807279737584462,0.0
attacks,1,24.786299921085995,0.0
Shuham,1,24.76532028218932,0.0
commissioned,1,24.663656171467068,0.0
silent,1,24.54106259880666,0.0
Six,7,24.494576109878587,0.5714285714285714
dressed,1,24.22554967536447,0.0
respected,3,24.101852871649108,0.3333333333333333
Naphtuhim,1,23.889264193161754,1.0
Mishpat,1,23.826200914280935,1.0
woolen,1,23.754532208856332,0.0
Mighty,1,23.7167706956862,0.0
Shobal,3,23.63432738627174,0.0
Dophkah,2,23.519508924129738,0.5
Zoar,7,23.473778047726228,1.0
magnified,1,23.30647965566957,1.0
lodging,3,23.19420541132194,0.3333333333333333
withhold,1,23.011946599821,1.0
shearers,1,22.99720358579882,0.0
Zichri,1,22.83570085897916,1.0
Ashkenaz,1,22.755449927116818,1.0
Bozrah,1,22.709395415222115,0.0
odious,1,22.704786531646768,0.0
dispute,1,22.65533901010752,0.0
feebler,1,22.438247236990232,0.0
Naamites,1,22.22755743285719,0.0
Dinhabah,1,22.065829587484263,1.0
Mibzar,1,22.00653834059984,1.0
numerous,1,21.971453931783095,0.0
defied,1,21.843593476602308,0.0
Nebaioth,3,21.620792785608458,0.6666666666666666
Iscah,1,21.55872194884603,0.0
knife,2,21.518588406439694,0.0
Rehob,1,21.339758023148836,0.0
round,1,21.097420729519197,0.0
folly,1,21.00614626710934,0.0
Melchizedek,1,20.91622327640516,0.0
Letushim,1,20.91253365474736,0.0
allotted,1,20.869817016270524,1.0
presumptuously,1,20.868590485711476,0.0
Trembling,1,20.860752470570446,0.0
Oznites,1,20.61651541803958,0.0
Carry,1,20.383310130988765,0.0
Naphish,1,20.382564769528656,0.0
lots,1,20.26328730015553,0.0
Eldad,2,20.241432169424453,0.5
Aiah,1,20.213016414729122,0.0
Manahath,1,20.17238458336015,0.0
shepherd,3,20.064737693183563,0.0
Ophir,1,19.75887043145512,1.0
Iob,1,19.661380508813316,1.0
Shepho,1,19.27200470638415,0.0
Zeboiim,3,19.269341184514452,0.6666666666666666
presumptuous,1,19.260678842625808,0.0
Mahlah,3,19.126265273872512,0.3333333333333333
Mehujael,2,19.074467343860604,0.0
twelfth,1,19.039831855690778,0.0
exchanges,1,19.010950180388207,0.0
Sibmah,1,18.9534493160497,0.0
loathe,1,18.699327986407667,0.0
Heal,1,18.235623916727246,1.0
Salecah,1,18.203928862946846,0.0
Very,1,18.106628800817056,1.0
screened,1,17.870917385293296,0.0
Iezer,1,17.819703580368255,0.0
Shinab,1,17.795822961962728,0.0
solemnly,1,17.70492855415836,0.0
skink,1,17.3592114025966,0.0
Horite,1,17.095219315721344,0.0
Uz,3,17.031735712170054,0.6666666666666666
subdue,1,16.929452494113814,0.0
deals,1,16.91740154738211,0.0
aloud,1,16.85205388795315,0.0
belt,1,16.713250988858817,0.0
Wouldn't,1,15.834409788536952,0.0
cub,1,15.372857172314465,0.0
Ammi,1,15.231209561229843,0.0
Salu,1,14.846902145939593,0.0
Geuel,1,14.791312606041,0.0
Abimael,1,14.707222427569578,0.0
Hupham,1,14.647743138803843,0.0
forsaken,1,14.52599548888401,0.0
Chislon,1,14.131198859529887,0.0
forefront,1,12.849953638509492,0.0
fly,1,12.437963136713119,0.0
Hobah,1,10.833653960588656,0.0
Ozni,1,6.176335571041928,0.0
borrow,1,3.861882075933903,0.0
